"Id";"UserId";"ExternalId";"InvoiceUri";"LevelName";"SessionId";"IsPaymentSuccess";"CompletionDate";"CreateDate"
"a6f51b11-54ef-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"hiQGpWMPKfrMgebL";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PlF8KDhgP60CL9xorCWDnC9&id=hiQGpWMPKfrMgebL";"gold";"sub_1PlF8KDhgP60CL9xorCWDnC9";"1";"2024-08-07 19:04:10";"2024-08-07 19:02:54"
"abd885f0-5068-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"wbRjgA0rOUAOtfoC";"http://api.legallead.co/subscription-checkout?sessionid=sub_1Pj9deDhgP60CL9xfxEpYBXC&id=wbRjgA0rOUAOtfoC";"gold";"sub_1Pj9deDhgP60CL9xfxEpYBXC";"0";"";"2024-08-02 00:46:36"
"ac13c009-1d58-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"QUZoAayXvZ1lNKip";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLb57DhgP60CL9xB0lHGxJ3&id=QUZoAayXvZ1lNKip";"silver";"sub_1PLb57DhgP60CL9xB0lHGxJ3";"1";"2024-05-29 01:14:33";"2024-05-29 01:13:35"
"adad64b4-3c74-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"bfmYexSxamgAtt9P";"NONE";"guest";"NONE";"1";"2024-07-07 15:22:09";"2024-07-07 15:22:09"
"af984915-5441-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"XPoq7uNKIhn2KX9a";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkvhDDhgP60CL9xYE2x7zA3&id=XPoq7uNKIhn2KX9a";"gold";"sub_1PkvhDDhgP60CL9xYE2x7zA3";"0";"";"2024-08-06 22:17:36"
"afcb6e26-5454-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"3JFSNuBmooRK4R8n";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkxoqDhgP60CL9xc4oXDMSK&id=3JFSNuBmooRK4R8n";"gold";"sub_1PkxoqDhgP60CL9xc4oXDMSK";"0";"";"2024-08-07 00:33:37"
"afe2f8f2-f485-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"nK5cl4RKIvCcGasr";"NONE";"guest";"NONE";"1";"2024-04-07 02:22:31";"2024-04-07 02:22:31"
"b08e1661-545e-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"lkub4EPrr8poPyE1";"http://api.legallead.co/subscription-checkout?sessionid=sub_1Pkyw8DhgP60CL9xHxQvFmut&id=lkub4EPrr8poPyE1";"gold";"sub_1Pkyw8DhgP60CL9xHxQvFmut";"0";"";"2024-08-07 01:45:13"
"b0e47cea-0bb2-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"4aCsegPsw8Ycxwax";"NONE";"guest";"NONE";"1";"2024-05-06 14:12:37";"2024-05-06 14:12:37"
"b194be1f-545d-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"K34f6knxhxgTmbrk";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkypEDhgP60CL9xk90LVPBe&id=K34f6knxhxgTmbrk";"gold";"sub_1PkypEDhgP60CL9xk90LVPBe";"0";"";"2024-08-07 01:38:05"
"b206546c-0bc1-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"gxWi5KH3qIkz2fnL";"NONE";"guest";"NONE";"1";"2024-05-06 16:00:01";"2024-05-06 16:00:01"
"b4c30724-1f84-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"g86YGGOyyIiOpQYV";"NONE";"guest";"NONE";"1";"2024-05-31 19:33:50";"2024-05-31 19:33:50"
"b711bb6b-220e-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"QqgOZJUaQoF5N3Ha";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNlppDhgP60CL9xqBiocaJ0&id=QqgOZJUaQoF5N3Ha";"silver";"sub_1PNlppDhgP60CL9xqBiocaJ0";"0";"";"2024-06-04 01:06:46"
"b77f217a-1d66-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"TTEMvcQioAVv76R5";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLcePDhgP60CL9x31FY7YeY&id=TTEMvcQioAVv76R5";"gold";"sub_1PLcePDhgP60CL9x31FY7YeY";"0";"";"2024-05-29 02:54:07"
"b8aae013-1d61-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"6c9Dd1qJd49ONbcB";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLc5oDhgP60CL9xfq0TNohZ&id=6c9Dd1qJd49ONbcB";"platinum";"sub_1PLc5oDhgP60CL9xfq0TNohZ";"0";"";"2024-05-29 02:18:21"
"b946f204-6b08-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"Biy8ZKOGA8O4uq2c";"NONE";"guest";"NONE";"1";"2024-09-04 21:57:48";"2024-09-04 21:57:48"
"b9546a7b-e2d7-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"O9FJm8Vy8I6PfsLW";"https://localhost:44345/subscription-checkout?sessionid=sub_1OubgJDhgP60CL9xhIz37lIg&id=O9FJm8Vy8I6PfsLW";"silver";"sub_1OubgJDhgP60CL9xhIz37lIg";"0";"";"2024-03-15 14:24:25"
"bae07206-1e00-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"pETOsXXCUMdNIPSc";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLtrJDhgP60CL9x8eWJy0U9&id=pETOsXXCUMdNIPSc";"platinum";"sub_1PLtrJDhgP60CL9x8eWJy0U9";"0";"";"2024-05-29 21:16:35"
"bb702f0c-0bad-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"bBdoks6uvd5VdIYK";"NONE";"guest";"NONE";"1";"2024-05-06 13:37:07";"2024-05-06 13:37:07"
"bb97de6b-220a-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"4cFncOhZ7M02TIXa";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNlOEDhgP60CL9xDiXx1a6b&id=4cFncOhZ7M02TIXa";"silver";"sub_1PNlOEDhgP60CL9xDiXx1a6b";"0";"";"2024-06-04 00:38:16"
"beedfa8f-0bba-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"vR0DRJ7ozG4RtFFQ";"NONE";"guest";"NONE";"1";"2024-05-06 15:10:16";"2024-05-06 15:10:16"
"bf0c46b9-0c08-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"eUHS8o4PMjuk3t8i";"NONE";"guest";"NONE";"1";"2024-05-07 00:28:37";"2024-05-07 00:28:37"
"bf7974a8-1d57-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"xpK8ta7iDasqU4gL";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLayiDhgP60CL9xqEOchHfS&id=xpK8ta7iDasqU4gL";"platinum";"sub_1PLayiDhgP60CL9xqEOchHfS";"0";"";"2024-05-29 01:06:58"
"bfc91f32-2e76-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"qY2QbUuKrzUvQnoH";"NONE";"guest";"NONE";"1";"2024-06-19 20:01:43";"2024-06-19 20:01:43"
"c3c7e4a6-600b-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"CInwrFoZNgzJKYpF";"NONE";"guest";"NONE";"1";"2024-08-21 22:21:51";"2024-08-21 22:21:51"
"c3cbd067-1df0-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"U5seueUFtWcOqZS9";"NONE";"guest";"NONE";"1";"2024-05-29 19:22:18";"2024-05-29 19:22:18"
"c54d8e17-e46f-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"kn6gezSZWLgjSKyE";"https://localhost:44345/subscription-checkout?sessionid=sub_1OvLH0DhgP60CL9xNyOeDKTY&id=kn6gezSZWLgjSKyE";"silver";"sub_1OvLH0DhgP60CL9xNyOeDKTY";"1";"2024-03-17 15:09:34";"2024-03-17 15:05:19"
"c6039b8c-543e-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"A6YG3MHEvzzO0rNH";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkvN2DhgP60CL9xgOC0eD9M&id=A6YG3MHEvzzO0rNH";"gold";"sub_1PkvN2DhgP60CL9xgOC0eD9M";"0";"";"2024-08-06 21:56:45"
"ca00349f-5fc1-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"s0zQKMO6guTWk8NP";"NONE";"guest";"NONE";"1";"2024-08-21 13:32:19";"2024-08-21 13:32:19"
"ca9f0dcd-1d31-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"vma9NuyUWqgNvElA";"NONE";"guest";"NONE";"1";"2024-05-28 20:35:16";"2024-05-28 20:35:16"
"cd8e1482-f480-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"fvo5m0dhPsFRmAJm";"NONE";"guest";"NONE";"1";"2024-04-07 01:47:33";"2024-04-07 01:47:33"
"cdfe6e0a-1d55-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"92DB2IbrK9YzA7Dm";"NONE";"guest";"NONE";"1";"2024-05-29 00:53:03";"2024-05-29 00:53:03"
"cfa9e4c6-363b-11ef-99ce-0af7a01f52e9";"8066bf52-1804-4327-95c0-5776087af923";"SNfd3mTvY4n7QUIw";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PX4wLDhgP60CL9xdFFA3ZGm&id=SNfd3mTvY4n7QUIw";"platinum";"sub_1PX4wLDhgP60CL9xdFFA3ZGm";"1";"2024-06-29 17:23:15";"2024-06-29 17:19:58"
"cffc29e9-220e-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"q8rXRcXcw0QbLs3f";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNlqVDhgP60CL9x0KuPUiFk&id=q8rXRcXcw0QbLs3f";"silver";"sub_1PNlqVDhgP60CL9x0KuPUiFk";"0";"";"2024-06-04 01:07:28"
"d106ca12-1e00-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"Foc7k135jHxo0WYC";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLtruDhgP60CL9xqNZtXBMh&id=Foc7k135jHxo0WYC";"platinum";"sub_1PLtruDhgP60CL9xqNZtXBMh";"0";"";"2024-05-29 21:17:12"
"d1f34a1f-0bb8-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"UilNITFdhVjJ2pLi";"NONE";"guest";"NONE";"1";"2024-05-06 14:56:29";"2024-05-06 14:56:29"
"d26224ec-3c04-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"LAwiaKopOiNaPutH";"NONE";"guest";"NONE";"1";"2024-07-07 02:01:27";"2024-07-07 02:01:27"
"d3922a9d-0cbb-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"ZPSIUSSxnS9ZbE79";"NONE";"guest";"NONE";"1";"2024-05-07 21:50:31";"2024-05-07 21:50:31"
"d59b5616-2211-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"y9emx2lmup4VpljZ";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNmBQDhgP60CL9xN7wWLo2Z&id=y9emx2lmup4VpljZ";"silver";"sub_1PNmBQDhgP60CL9xN7wWLo2Z";"1";"2024-06-04 01:29:32";"2024-06-04 01:29:06"
"d64ee364-0dbb-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"tK5IXXxAO8cXDTEi";"NONE";"guest";"NONE";"1";"2024-05-09 04:23:07";"2024-05-09 04:23:07"
"d736a11c-0bb7-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"OohYO1DZOR5F4hzj";"NONE";"guest";"NONE";"1";"2024-05-06 14:49:28";"2024-05-06 14:49:28"
"db19ea54-a482-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"PzYTNUjeBLp4NJ8r";"NONE";"guest";"NONE";"1";"2024-11-17 01:25:40";"2024-11-17 01:25:40"
"deb79e87-228d-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"JqWg9GOdoejjXhrw";"NONE";"guest";"NONE";"1";"2024-06-04 16:16:59";"2024-06-04 16:16:59"
"df866a0c-f481-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"3KxCu1sYgzeqC6md";"NONE";"guest";"NONE";"1";"2024-04-07 01:55:13";"2024-04-07 01:55:13"
"e1106c09-1b80-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"pHBiVc7GINVi6Nai";"NONE";"guest";"NONE";"1";"2024-05-26 16:56:21";"2024-05-26 16:56:21"
"e2c302ab-54f2-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"2lXZ2iidXzBHecjC";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PlFUjDhgP60CL9xD5RL1Va5&id=2lXZ2iidXzBHecjC";"platinum";"sub_1PlFUjDhgP60CL9xD5RL1Va5";"1";"2024-08-07 19:26:51";"2024-08-07 19:26:03"
"e7da01e7-1d55-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"hxO0xgNRtl6YxJiU";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLalxDhgP60CL9xsGla3gyo&id=hxO0xgNRtl6YxJiU";"silver";"sub_1PLalxDhgP60CL9xsGla3gyo";"0";"";"2024-05-29 00:53:47"
"e9329c50-e1c9-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"nmR8V91fo6UbpoeE";"https://localhost/subscription-checkout?sessionid=sub_1Ou7XDDhgP60CL9xwgHC7670&id=nmR8V91fo6UbpoeE";"silver";"sub_1Ou7XDDhgP60CL9xwgHC7670";"0";"";"2024-03-14 06:13:01"
"e9682cd5-1d41-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"gBroZdh1CoOjjncm";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLYXSDhgP60CL9xcVNAGXiZ&id=gBroZdh1CoOjjncm";"gold";"sub_1PLYXSDhgP60CL9xcVNAGXiZ";"0";"";"2024-05-28 22:30:39"
"ebaf4c70-1d51-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"yzjCRW7KCRAWTyPo";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLaKMDhgP60CL9xWCcWo831&id=yzjCRW7KCRAWTyPo";"silver";"sub_1PLaKMDhgP60CL9xWCcWo831";"0";"";"2024-05-29 00:25:15"
"ec45ad46-0bac-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"1Q3TA5DG8nxmww1F";"NONE";"guest";"NONE";"1";"2024-05-06 13:31:19";"2024-05-06 13:31:19"
"ed07023f-12df-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"1nOx7xckqszSL03K";"NONE";"guest";"NONE";"1";"2024-05-15 17:24:03";"2024-05-15 17:24:03"
"ee3a5573-1d57-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"FeokSs5dWn3LDedB";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLazyDhgP60CL9xxUSV1YPl&id=FeokSs5dWn3LDedB";"platinum";"sub_1PLazyDhgP60CL9xxUSV1YPl";"1";"2024-05-29 01:09:21";"2024-05-29 01:08:16"
"ee409a6d-e1c5-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"BAdh10SD5jgxqONT";"https://localhost/subscription-checkout?sessionid=sub_1Ou74kDhgP60CL9xrgi2a3dq&id=BAdh10SD5jgxqONT";"silver";"sub_1Ou74kDhgP60CL9xrgi2a3dq";"0";"";"2024-03-14 05:44:31"
"efad4257-54c9-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"YXeJdXhKH98FjaLo";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PlAv4DhgP60CL9xawWfqjq5&id=YXeJdXhKH98FjaLo";"gold";"sub_1PlAv4DhgP60CL9xawWfqjq5";"0";"";"2024-08-07 14:32:55"
"f16294e6-5450-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"Njfl3QYQQhPx4KJW";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkxOuDhgP60CL9xtlhM6knL&id=Njfl3QYQQhPx4KJW";"gold";"sub_1PkxOuDhgP60CL9xtlhM6knL";"0";"";"2024-08-07 00:06:49"
"f1b40402-0c18-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"ugU8j85rggvcLK5Y";"NONE";"guest";"NONE";"1";"2024-05-07 02:24:34";"2024-05-07 02:24:34"
"f3718aa3-e1c9-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"sio2sJqEY1O8BLcp";"https://localhost/subscription-checkout?sessionid=sub_1Ou7XVDhgP60CL9xstmsuO3J&id=sio2sJqEY1O8BLcp";"silver";"sub_1Ou7XVDhgP60CL9xstmsuO3J";"0";"";"2024-03-14 06:13:18"
"f4645db8-1e00-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"kiRNxEQAoL5bObRY";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLtssDhgP60CL9xIJ6qGC81&id=kiRNxEQAoL5bObRY";"platinum";"sub_1PLtssDhgP60CL9xIJ6qGC81";"1";"2024-05-29 21:19:09";"2024-05-29 21:18:12"
"f4854355-1d56-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"zrGWDVq7TBAjhhG0";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLatEDhgP60CL9xgtb5WZHm&id=zrGWDVq7TBAjhhG0";"silver";"sub_1PLatEDhgP60CL9xgtb5WZHm";"1";"2024-05-29 01:01:46";"2024-05-29 01:01:17"
"f84e54cf-3314-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"RbTUBOs1bhsvigOB";"NONE";"guest";"NONE";"1";"2024-06-25 17:04:23";"2024-06-25 17:04:23"
"f9aff773-f50c-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"cyK1ZbJp7jG8bN5T";"http://legalleadpermissionsapi-dev.us-east-2.elasticbeanstalk.com/subscription-checkout?sessionid=sub_1P30UUDhgP60CL9x6l8HVY9t&id=cyK1ZbJp7jG8bN5T";"platinum";"sub_1P30UUDhgP60CL9x6l8HVY9t";"1";"2024-04-07 18:31:25";"2024-04-07 18:30:57"
"fb7ad6c5-0bc1-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"U36GOdbjyeohETb8";"NONE";"guest";"NONE";"1";"2024-05-06 16:02:04";"2024-05-06 16:02:04"
"fc48fa23-6b00-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"f25otsjmLautKCev";"NONE";"guest";"NONE";"1";"2024-09-04 21:02:24";"2024-09-04 21:02:24"
"fc8d19f3-faa2-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"olMsvCeGAos24Xfo";"NONE";"guest";"NONE";"1";"2024-04-14 21:07:22";"2024-04-14 21:07:22"
"fcb7885e-40af-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"Bc15OMAT5p8eYPjb";"NONE";"guest";"NONE";"1";"2024-07-13 00:36:47";"2024-07-13 00:36:47"
"fce365ce-5451-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"C96HLDlvKyKBx9tf";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkxW9DhgP60CL9xmDNQeCdF&id=C96HLDlvKyKBx9tf";"gold";"sub_1PkxW9DhgP60CL9xmDNQeCdF";"0";"";"2024-08-07 00:14:18"
"fd833023-5c0c-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"jfaqKXPB5RFfbY1q";"NONE";"guest";"NONE";"1";"2024-08-16 20:20:33";"2024-08-16 20:20:33"
"fdb0526f-1d55-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"bU64WpenOuoSeRB0";"NONE";"guest";"NONE";"1";"2024-05-29 00:54:23";"2024-05-29 00:54:23"
"febed0ec-1dff-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"yRwQAo2MatRgszkJ";"NONE";"guest";"NONE";"1";"2024-05-29 21:13:40";"2024-05-29 21:11:19"
"ff083e68-1d61-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"wVdxwrtbzvpu5sJg";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLc7hDhgP60CL9xGXRSODYo&id=wVdxwrtbzvpu5sJg";"platinum";"sub_1PLc7hDhgP60CL9xGXRSODYo";"1";"2024-05-29 02:21:18";"2024-05-29 02:20:19"
