"Id";"SearchId";"LineNbr";"Line";"CreateDate"
"26bacd95-a5e6-11ef-99ce-0af7a01f52e9";"26ba4dec-a5e6-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1731268137226,""end"":1731354537226}";"2024-11-18 19:48:58"
"27fed7eb-1d7d-11ef-99ce-0af7a01f52e9";"27fe5515-1d7d-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-29 05:34:45"
"28eede48-a5e6-11ef-99ce-0af7a01f52e9";"28ee5c58-a5e6-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""criminal case records"",""value"":""0""}],""start"":1730573341058,""end"":1730663341058}";"2024-11-18 19:49:01"
"2b4b2dbd-c5d5-11ee-be26-0af7a01f52e9";"2b4a8291-c5d5-11ee-be26-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-02-07 16:23:04"
"2bfd451e-8f50-11ef-99ce-0af7a01f52e9";"2bfc04b8-8f50-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""tarrant"",""value"":28330},""details"":[{""name"":""Search Type"",""text"":""All JP Courts"",""value"":""1""}],""start"":1729123200000,""end"":1729209600000}";"2024-10-21 01:59:56"
"2f8ac7a6-8f4f-11ef-99ce-0af7a01f52e9";"2f8a563a-8f4f-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Selection"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Court: Civil, Family And Probate"",""value"":""0""}],""start"":1729123200000,""end"":1729209600000}";"2024-10-21 01:52:53"
"2f8fc483-0bc4-11ef-99ce-0af7a01f52e9";"2f8f4714-0bc4-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-06 16:17:51"
"3105e260-1df0-11ef-99ce-0af7a01f52e9";"3105702f-1df0-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-29 19:18:12"
"321a011a-1b80-11ef-99ce-0af7a01f52e9";"32198fe3-1b80-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-26 16:51:28"
"35a46a45-0bb3-11ef-99ce-0af7a01f52e9";"35a3e47d-0bb3-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-06 14:16:19"
"35cbb377-1b7f-11ef-99ce-0af7a01f52e9";"35cb397f-1b7f-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-26 16:44:24"
"365bb3ee-45ff-11ef-99ce-0af7a01f52e9";"365b37dd-45ff-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""tarrant"",""value"":28330},""details"":[{""name"":""Search Type"",""text"":""All CCL Courts"",""value"":""2""}],""start"":1721174400000,""end"":1721174400000}";"2024-07-19 18:46:30"
"38281ba0-c407-11ee-be26-0af7a01f52e9";"38276732-c407-11ee-be26-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-02-05 09:16:18"
"3a77e737-363d-11ef-99ce-0af7a01f52e9";"3a772d24-363d-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Selection"",""text"":""All JP And County Courts"",""value"":""1""},{""name"":""Case Type"",""text"":""JP And County Court: Civil, Family And Probate"",""value"":""0""}],""start"":1719187200000,""end"":1719273600000}";"2024-06-29 17:30:07"
"3b079df1-33d1-11ef-99ce-0af7a01f52e9";"3b07210e-33d1-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""tarrant"",""value"":28330},""details"":[{""name"":""Search Type"",""text"":""All JP Courts"",""value"":""1""}],""start"":1719187200000,""end"":1719273600000}";"2024-06-26 15:32:00"
"3b2a0618-7ac8-11ef-99ce-0af7a01f52e9";"3b29906f-7ac8-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""tarrant"",""value"":28330},""details"":[{""name"":""Search Type"",""text"":""All JP Courts"",""value"":""1""}],""start"":1726444800000,""end"":1726704000000}";"2024-09-24 22:56:27"
"3b6e40fe-1fe3-11ef-99ce-0af7a01f52e9";"3b6dceaa-1fe3-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-01 06:50:28"
"3b8e3a22-5773-11ef-99ce-0af7a01f52e9";"3b8db28f-5773-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""Civil And Family Case Records"",""value"":""3""}],""start"":1722816000000,""end"":1722902400000}";"2024-08-10 23:49:50"
"3bfbaf74-5c11-11ef-99ce-0af7a01f52e9";"3bfaf71f-5c11-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-08-16 20:50:56"
"3cd73296-2293-11ef-99ce-0af7a01f52e9";"3cd6bc5b-2293-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-04 16:55:24"
"3ddf0a29-5c11-11ef-99ce-0af7a01f52e9";"3dde8d0c-5c11-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris"",""value"":27130},""details"":[{""name"":""Search Type"",""text"":""All Civil Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-08-16 20:50:59"
"3deac8e0-0b18-11ef-99ce-0af7a01f52e9";"3dea6652-0b18-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-05 19:47:01"
