"Id";"UserId";"ExternalId";"InvoiceUri";"DiscountJs";"SessionId";"IsPaymentSuccess";"CompletionDate";"CreateDate"
"10038b77-a5e6-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"EyzQxy0NbFlym1CH";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-11-18 19:48:20"
"111e3455-5fca-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"bdLR4dlY0Venrzw9";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-08-21 14:31:34"
"115b5554-1f92-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"EC8R83jObFkKl9nM";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-31 21:09:28"
"11d9dbd8-0dbb-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"OZV2nXhT1j3KOWQj";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-09 04:17:38"
"15e9d380-59d0-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"yPAXyL5fKTtqlGDE";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-08-13 23:59:32"
"18a09454-1d7d-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"NEx9ieLYeV2Y4MMs";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-29 05:34:19"
"1af4deb4-0c0a-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"gtissUBIoLPgM33X";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-07 00:38:21"
"23411ab8-1df0-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"ky5KukuwIHD6d5q8";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-29 19:17:49"
"25e8f115-1b80-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"DuIXyY1t0f9FOGAt";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-26 16:51:07"
"276e1c10-0bc4-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"4yHlEcis2f7ZvPoo";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-06 16:17:37"
"280bf162-5462-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"whAPGiWHUrSLp1PQ";"http://api.legallead.co/discount-checkout?sessionid=sub_1PkzK9DhgP60CL9xHriKZkGD&id=whAPGiWHUrSLp1PQ";"{\""Choices\"":[{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""tx\"",\""CountyName\"":\""\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""tx\"",\""CountyName\"":\""collin\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""tx\"",\""CountyName\"":\""denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RkDhgP60CL9xLBZnROjE\"",\""AnnualBillingCode\"":\""price_1Ot1RkDhgP60CL9xAPJzPA3k\"",\""StateName\"":\""tx\"",\""CountyName\"":\""tarrant\"",\""IsSelected\"":true}]}";"sub_1PkzK9DhgP60CL9xHriKZkGD";"1";"2024-08-07 17:39:09";"2024-08-07 02:10:02"
"2a1d7acd-1b7f-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"z2OBjEJ5VqCI4Nb0";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-26 16:44:05"
"2b807a2b-e6e5-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"1mOIJGkzsNZtvgBY";"https://localhost:44345/discount-checkout?sessionid=sub_1OwTb5DhgP60CL9xYTb31YOA&id=1mOIJGkzsNZtvgBY";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""tx\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""tx\"",\""CountyName\"":\""collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""tx\"",\""CountyName\"":\""denton\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RkDhgP60CL9xLBZnROjE\"",\""AnnualBillingCode\"":\""price_1Ot1RkDhgP60CL9xAPJzPA3k\"",\""StateName\"":\""tx\"",\""CountyName\"":\""tarrant\"",\""IsSelected\"":true}]}";"sub_1OwTb5DhgP60CL9xYTb31YOA";"0";"";"2024-03-20 18:10:44"
"2d6704aa-0bb3-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"rfpQJAN1ndfl1JJO";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-06 14:16:06"
"2e7dcfff-5c11-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"1uC1hS1ljS6cm0XQ";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-08-16 20:50:33"
"2ecfea41-1fe3-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"DDOAnUUihFFyQ5hS";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-06-01 06:50:07"
"2f85e530-2293-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"gU7nd6FpVNy3P6Jk";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-06-04 16:55:02"
"3674127f-0c08-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"dcZqgxtCCKzZ5wQX";"ERROR";"{\""Choices\"":[{\""MonthlyBillingCode\"":\""price_1OvfK7DhgP60CL9xlL9DcGYr\"",\""AnnualBillingCode\"":\""price_1OvfK7DhgP60CL9x0wmJcmxi\"",\""StateName\"":\""TX\"",\""CountyName\"":\""\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":null,\""AnnualBillingCode\"":null,\""StateName\"":\""TX\"",\""CountyName\"":\""Tarrant\"",\""IsSelected\"":false},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RiDhgP60CL9xd1w60ZsC\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xFU8azDHr\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Denton\"",\""IsSelected\"":true},{\""MonthlyBillingCode\"":\""price_1Ot1RhDhgP60CL9xJs8UswkN\"",\""AnnualBillingCode\"":\""price_1Ot1RiDhgP60CL9xgMUYyvLV\"",\""StateName\"":\""TX\"",\""CountyName\"":\""Collin\"",\""IsSelected\"":true}]}";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-07 00:24:48"
